id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,tvBroadcasts,threeMinRecap,threeMinRecapFr,condensedGame,condensedGameFr,gameCenterLink,scrapedOn,source,venue.default,awayTeam.id,awayTeam.commonName.default,awayTeam.placeName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.logo,awayTeam.darkLogo,awayTeam.awaySplitSquad,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.logo,homeTeam.darkLogo,homeTeam.homeSplitSquad,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.firstInitial.default,winningGoalie.lastName.default,awayTeam.placeName.fr,winningGoalie.lastName.cs,winningGoalie.lastName.fi,winningGoalie.lastName.sk,winningGoalie.lastName.sv,winningGoalScorer.playerId,winningGoalScorer.firstInitial.default,winningGoalScorer.lastName.default,venue.fr,homeTeam.commonName.fr,awayTeam.commonName.fr,homeTeam.hotelLink,homeTeam.hotelDesc,awayTeam.airlineLink,awayTeam.airlineDesc,awayTeam.hotelLink,awayTeam.hotelDesc,homeTeam.airlineLink,homeTeam.airlineDesc,homeTeam.placeName.fr,ticketsLink,ticketsLinkFr,awayTeam.radioLink,homeTeam.radioLink,awayTeam.promoLink,awayTeam.promoDesc,homeTeam.promoLink,homeTeam.promoDesc,venue.es
2025020536,20252026,2,2025-12-18,False,2025-12-19T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 551, 'market': 'A', 'countryCode': 'US', 'network': 'CHSN', 'sequenceNumber': 254}]",/video/chi-at-mtl-recap-6386681729112,/fr/video/chi-vs-mtl-18-12-2025-resume-6386682834112,/video/chi-at-mtl-condensed-game-6386682023112,/fr/video/match-condense-blackhawks-canadiens-18-12-2025-6386680747112,/gamecenter/chi-vs-mtl/2025/12/18/2025020536,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,16,Blackhawks,Chicago,Chicago,de Chicago,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/CHI_dark.svg?season=20252026,False,1.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,REG,3,REG,8482487.0,J.,Dobes,,,,,,8482737.0,Z.,Bolduc,,,,,,,,,,,,,,,,,,,,,
2025020556,20252026,2,2025-12-20,False,2025-12-21T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 528, 'market': 'A', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 384}]",/video/pit-at-mtl-recap-6386776747112,/fr/video/pit-vs-mtl-20-12-2025-resume-6386775983112,/video/pit-at-mtl-condensed-game-6386776380112,/fr/video/match-condense-penguins-canadiens-20-12-2025-6386775783112,/gamecenter/pit-vs-mtl/2025/12/20/2025020556,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,5,Penguins,Pittsburgh,Pittsburgh,de Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,False,0.0,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,REG,3,REG,8484170.0,J.,Fowler,,,,,,8483515.0,J.,Slafkovský,,,,,,,,,,,,,,,,,,,,,
2025020566,20252026,2,2025-12-21,False,2025-12-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 528, 'market': 'H', 'countryCode': 'US', 'network': 'SN-PIT', 'sequenceNumber': 384}]",/video/mtl-at-pit-recap-6386811173112,/fr/video/mtl-vs-pit-21-12-2025-resume-6386809231112,/video/mtl-at-pit-condensed-game-6386809699112,/fr/video/match-condense-canadiens-penguins-21-12-2025-6386810679112,/gamecenter/mtl-vs-pit/2025/12/21/2025020566,2026-01-02T20:32:02.094225,NHL Schedule API,PPG Paints Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,5,Penguins,Pittsburgh,Pittsburgh,de Pittsburgh,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,False,4.0,SO,3,SO,8481668.0,A.,Silovs,,Šilovs,,Šilovs,,,,,,,,,,,,,,,,,,,,,,,,,
2025020577,20252026,2,2025-12-23,False,2025-12-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 31, 'market': 'H', 'countryCode': 'US', 'network': 'NESN', 'sequenceNumber': 405}]",/video/mtl-at-bos-recap-6386895796112,/fr/video/mtl-vs-bos-23-12-2025-resume-6386895104112,/video/mtl-at-bos-condensed-game-6386895310112,/fr/video/match-condense-canadiens-bruins-23-12-2025-6386894708112,/gamecenter/mtl-vs-bos/2025/12/23/2025020577,2026-01-02T20:32:02.094225,NHL Schedule API,TD Garden,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,6.0,6,Bruins,Boston,Boston,de Boston,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/BOS_dark.svg?season=20252026,False,2.0,REG,3,REG,8484170.0,J.,Fowler,,,,,,8482737.0,Z.,Bolduc,,,,,,,,,,,,,,,,,,,,,
2025020602,20252026,2,2025-12-28,False,2025-12-28T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 581, 'market': 'H', 'countryCode': 'US', 'network': 'The Spot', 'sequenceNumber': 211}]",/video/mtl-at-tbl-recap-6387016640112,/fr/video/mtl-vs-tbl-28-12-2025-resume-6387016130112,/video/mtl-at-tbl-condensed-game-6387016143112,/fr/video/match-condense-canadiens-lightning-28-12-2025-6387017302112,/gamecenter/mtl-vs-tbl/2025/12/28/2025020602,2026-01-02T20:32:02.094225,NHL Schedule API,Benchmark International Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,4.0,14,Lightning,Tampa Bay,Tampa Bay,de Tampa Bay,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,False,5.0,SO,3,SO,8477992.0,J.,Johansson,,,,,,,,,,,,https://www.marriott.com/en-us/hotels/tpajd-jw-marriott-tampa-water-street/overview/,Stay the Night,,,,,,,,,,,,,,,,
2025020618,20252026,2,2025-12-30,False,2025-12-31T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 521, 'market': 'H', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",/video/mtl-at-fla-recap-6387090130112,/fr/video/mtl-vs-fla-30-12-2025-resume-6387089348112,/video/mtl-at-fla-condensed-game-6387089933112,/fr/video/match-condense-canadiens-panthers-30-12-2025-6387089343112,/gamecenter/mtl-vs-fla/2025/12/30/2025020618,2026-01-02T20:32:02.094225,NHL Schedule API,Amerant Bank Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,3.0,13,Panthers,Florida,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,2.0,OT,3,OT,8478470.0,S.,Montembeault,,,,,,8480018.0,N.,Suzuki,,,,,,,,,,https://www.jetblue.com,Fly with JetBlue,Floride,,,,,,,,,
2025020636,20252026,2,2026-01-01,False,2026-01-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 561, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNSO', 'sequenceNumber': 202}]",/video/mtl-at-car-recap-6387148474112,/fr/video/mtl-vs-car-01-01-2026-resume-6387150622112,/video/mtl-at-car-condensed-game-6387149462112,/fr/video/match-condense-canadiens-hurricanes-01-01-2026-6387150429112,/gamecenter/mtl-vs-car/2026/01/01/2025020636,2026-01-02T20:32:02.094225,NHL Schedule API,Lenovo Center,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,7.0,12,Hurricanes,Carolina,Carolina,de la Caroline,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,False,5.0,REG,3,REG,8482487.0,J.,Dobes,,,,,,8483515.0,J.,Slafkovský,,,,https://cmchotels.com/hurricanes/,Hotel Partners,,,,,,,Caroline,,,,,,,,,
2025020648,20252026,2,2026-01-03,False,2026-01-03T21:00:00Z,-05:00,-06:00,US/Central,FUT,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 566, 'market': 'H', 'countryCode': 'US', 'network': 'FDSNMW', 'sequenceNumber': 201}]",,,,,/gamecenter/mtl-vs-stl/2026/01/03/2025020648,2026-01-02T20:32:02.094225,NHL Schedule API,Enterprise Center,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,19,Blues,St. Louis,St. Louis,de St. Louis,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/STL_dark.svg?season=20252026,False,,REG,3,,,,,,,,,,,,,,,,https://www.stlouisunionstation.com/hotel-packages,Stay at Union Station,,,,,,,,https://www.ticketmaster.com/event/060062F0B8093440?brand=blues&artistid=806025&wt.mc_id=NHL_TEAM_STL_SGT_PG_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_STL&utm_content=SGT_PG_GM24&camefrom=CFC_NHLBLUES_WEB_TICKETS_SGT-CAROUSEL,https://www.ticketmaster.com/event/060062F0B8093440?brand=blues&artistid=806025&wt.mc_id=NHL_TEAM_STL_SGT_PG_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_STL&utm_content=SGT_PG_GM24&camefrom=CFC_NHLBLUES_WEB_TICKETS_SGT-CAROUSEL,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/STL/20252026/STL-radio.m3u8,,,,,
2025020657,20252026,2,2026-01-04,False,2026-01-04T19:00:00Z,-05:00,-06:00,US/Central,FUT,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 553, 'market': 'H', 'countryCode': 'US', 'network': 'Victory+', 'sequenceNumber': 382}]",,,,,/gamecenter/mtl-vs-dal/2026/01/04/2025020657,2026-01-02T20:32:02.094225,NHL Schedule API,American Airlines Center,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,25,Stars,Dallas,Dallas,de Dallas,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,https://www.aa.com/homePage.do?c=SPNS|DSP|STR|2025|SCH|_STARS_SCHEDULE_PAGE_HOME,Book flights with American Airlines,,https://www.ticketmaster.com/event/0C0062EEC7BA2044?brand=nhl&wt.mc_id=NHL_TEAM_DAL_SCHEDULE_GM21&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_DAL&utm_content=SCHEDULE_GM21,https://www.ticketmaster.com/event/0C0062EEC7BA2044?brand=nhl&wt.mc_id=NHL_TEAM_DAL_SCHEDULE_GM21&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_DAL&utm_content=SCHEDULE_GM21,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/DAL/20252026/DAL-radio.m3u8,,,,,
2025020678,20252026,2,2026-01-07,False,2026-01-08T00:30:00Z,-05:00,-05:00,America/Montreal,FUT,OK,"[{'id': 282, 'market': 'N', 'countryCode': 'CA', 'network': 'SN', 'sequenceNumber': 101}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}]",,,,,/gamecenter/cgy-vs-mtl/2026/01/07/2025020678,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,20,Flames,Calgary,Calgary,de Calgary,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,False,,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.ca/event/310062F6865C1617?lang=en-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM21&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM21,https://www.ticketmaster.ca/event/310062F6865C1617?lang=fr-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM21&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM21,https://d2igy0yla8zi0u.cloudfront.net/CGY/20252026/CGY-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,,,,,
2025020683,20252026,2,2026-01-08,False,2026-01-09T00:00:00Z,-05:00,-05:00,America/Montreal,FUT,OK,"[{'id': 131, 'market': 'H', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 521, 'market': 'A', 'countryCode': 'US', 'network': 'SCRIPPS', 'sequenceNumber': 657}]",,,,,/gamecenter/fla-vs-mtl/2026/01/08/2025020683,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,13,Panthers,Florida,Florida,de la Floride,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,False,,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,REG,3,,,,,Floride,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.ca/event/310062F6865F1621?lang=en-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM22&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM22,https://www.ticketmaster.ca/event/310062F6865F1621?lang=fr-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM22&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM22,https://d2igy0yla8zi0u.cloudfront.net/FLA/20252026/FLA-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,,,,,
2025020703,20252026,2,2026-01-10,False,2026-01-11T00:00:00Z,-05:00,-05:00,America/Montreal,FUT,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}, {'id': 562, 'market': 'A', 'countryCode': 'US', 'network': 'FDSNDET', 'sequenceNumber': 282}]",,,,,/gamecenter/det-vs-mtl/2026/01/10/2025020703,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,17,Red Wings,Detroit,Detroit,de Detroit,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg?season=20252026,False,,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.ca/event/310062F68661163F?lang=en-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM23&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM23,https://www.ticketmaster.ca/event/310062F68661163F?lang=fr-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM23&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM23,https://d2igy0yla8zi0u.cloudfront.net/DET/20252026/DET-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,,,,,
2025020720,20252026,2,2026-01-12,False,2026-01-13T00:30:00Z,-05:00,-05:00,America/Montreal,FUT,OK,"[{'id': 548, 'market': 'N', 'countryCode': 'CA', 'network': 'Prime', 'sequenceNumber': 105}, {'id': 33, 'market': 'H', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}]",,,,,/gamecenter/van-vs-mtl/2026/01/12/2025020720,2026-01-02T20:32:02.094225,NHL Schedule API,Centre Bell,23,Canucks,Vancouver,Vancouver,de Vancouver,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,False,,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.ca/event/310062F686631649?lang=en-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM24,https://www.ticketmaster.ca/event/310062F686631649?lang=fr-ca&brand=canadiens&artistid=805975&wt.mc_id=NHL_TEAM_MTL_SCHEDULE_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_MTL&utm_content=SCHEDULE_GM24,https://d2igy0yla8zi0u.cloudfront.net/VAN/20252026/VAN-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,,,,,
2025020727,20252026,2,2026-01-13,False,2026-01-14T00:00:00Z,-05:00,-05:00,US/Eastern,FUT,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 517, 'market': 'H', 'countryCode': 'US', 'network': 'MNMT', 'sequenceNumber': 396}]",,,,,/gamecenter/mtl-vs-wsh/2026/01/13/2025020727,2026-01-02T20:32:02.094225,NHL Schedule API,Capital One Arena,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,15,Capitals,Washington,Washington,de Washington,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,https://www.united.com/en/us?utm_source=washcaps_schedulepage&utm_medium=web_organic&utm_campaign=2526_washcaps&utm_content=united,Book Flights with United Airlines,,https://www.ticketmaster.com/event/150062F0F1AB6078?brand=&artistid=&wt.mc_id=NHL_TEAM_WAS_SCHEDULE_GM25&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_WAS&utm_content=SCHEDULE_GM25,https://www.ticketmaster.com/event/150062F0F1AB6078?brand=&artistid=&wt.mc_id=NHL_TEAM_WAS_SCHEDULE_GM25&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_WAS&utm_content=SCHEDULE_GM25,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/WSH/20252026/WSH-radio.m3u8,,,,,
2025020740,20252026,2,2026-01-15,False,2026-01-16T00:00:00Z,-05:00,-05:00,America/New_York,FUT,OK,"[{'id': 131, 'market': 'A', 'countryCode': 'CA', 'network': 'TSN2', 'sequenceNumber': 112}, {'id': 33, 'market': 'A', 'countryCode': 'CA', 'network': 'RDS', 'sequenceNumber': 132}, {'id': 28, 'market': 'H', 'countryCode': 'US', 'network': 'MSG-B', 'sequenceNumber': 392}]",,,,,/gamecenter/mtl-vs-buf/2026/01/15/2025020740,2026-01-02T20:32:02.094225,NHL Schedule API,KeyBank Center,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,7,Sabres,Buffalo,Buffalo,de Buffalo,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,False,,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ticketmaster.com/event/000062EFBCA0500D?brand=sabres&artistid=805906&wt.mc_id=NHL_TEAM_BUF_SCHEDULE_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_BUF&utm_content=SCHEDULE_GM24,https://www.ticketmaster.com/event/000062EFBCA0500D?brand=sabres&artistid=805906&wt.mc_id=NHL_TEAM_BUF_SCHEDULE_GM24&utm_source=NHL.com&utm_medium=client&utm_campaign=NHL_TEAM_BUF&utm_content=SCHEDULE_GM24,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/BUF/20252026/BUF-radio.m3u8,,,,,
2025020758,20252026,2,2026-01-17,False,2026-01-18T00:00:00Z,-05:00,-05:00,US/Eastern,FUT,OK,"[{'id': 286, 'market': 'N', 'countryCode': 'CA', 'network': 'CITY', 'sequenceNumber': 26}, {'id': 287, 'market': 'N', 'countryCode': 'CA', 'network': 'SNE', 'sequenceNumber': 30}, {'id': 281, 'market': 'N', 'countryCode': 'CA', 'network': 'TVAS', 'sequenceNumber': 109}]",,,,,/gamecenter/mtl-vs-ott/2026/01/17/2025020758,2026-01-02T20:32:02.094225,NHL Schedule API,Canadian Tire Centre,8,Canadiens,Montréal,Montréal,de Montréal,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,False,,9,Senators,Ottawa,Ottawa,d'Ottawa,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,False,,REG,3,,,,,,,,,,,,,Centre Canadian Tire,Sénateurs,,,,,,,,,,,https://www.ticketmaster.ca/event/31006305ACC828E8?brand=ottawasenators&artistid=805997&landing=s&wt.mc_id=NHL_TEAM_OTT_SGT_PG_GM24&&utm_source=sens_website&utm_medium=schedule&utm_campaign=01172026_mtl,https://www.nhl.com/fr/senators/tickets/,https://d2igy0yla8zi0u.cloudfront.net/MTL/20252026/MTL-radio.m3u8,https://d2igy0yla8zi0u.cloudfront.net/OTT/20252026/OTT-radio.m3u8,,,https://nhl.com/senators/tickets/promo-schedule?utm_source=sens_website&utm_medium=schedule&utm_campaign=2025promocalendar,Canadian Tire Centre Anniversary ,
